0.575996 -230.936401 -364.087860 -230 -184441
0.576996 -211.750305 -355.389343 -211 -179972
0.577996 -192.176392 -346.039917 -192 -175185
0.578996 -172.250504 -336.056702 -172 -170085
0.579996 -152.009140 -325.458008 -152 -164675
0.580996 -131.489365 -314.263245 -131 -158958
0.581996 -110.728767 -302.492889 -110 -152938
0.582996 -89.765366 -290.168518 -89 -146633
0.583996 -68.637566 -277.312714 -68 -140061
0.584996 -47.384045 -263.949005 -47 -133238
0.585996 -26.043743 -250.101852 -26 -126180
0.586996 -4.655743 -235.796631 -4 -118886
0.587996 16.740786 -221.059555 16 -111386
0.588996 38.106651 -205.917603 38 -103693
0.589996 59.402725 -190.398514 59 -95802
0.590996 80.590004 -174.530701 80 -87741
0.591996 101.629677 -158.343231 101 -79522
0.592996 122.483215 -141.865753 122 -71154
0.593996 143.112427 -125.128448 143 -62646
0.594996 163.479523 -108.161972 163 -54022
0.595996 183.547211 -90.997398 183 -45305
0.596996 203.278717 -73.666161 203 -36500
0.597996 222.637924 -56.200001 222 -27629
0.598996 241.589371 -38.630909 241 -18711
0.599996 260.098328 -20.991064 260 -9748
0.600996 278.130920 -3.312775 278 -760
0.601996 295.654114 14.371582 295 8221
0.602996 312.635834 32.029617 312 17180
0.603996 329.044922 49.628990 329 26118
0.604996 344.851379 67.137466 344 35005
0.605996 360.026215 84.522980 360 43828
0.606996 374.541687 101.753685 374 52576
0.607996 388.371155 118.798027 388 61223
0.608996 401.489349 135.624786 401 69759
0.609996 413.872192 152.203156 413 78160
0.610996 425.497009 168.502762 425 86418
0.611996 436.342529 184.493744 436 94526
0.612996 446.388885 200.146835 446 102462
0.613996 455.617676 215.433350 455 110207
0.614996 464.012024 230.325302 464 117756
0.615996 471.556488 244.795410 471 125090
0.616996 478.237305 258.817169 478 132191
0.617996 484.042206 272.364899 484 139058
0.618996 488.960602 285.413788 488 145658
0.619996 492.983459 297.939941 492 151977
0.620996 496.103394 309.920410 496 158032
0.621996 498.314728 321.333252 498 163808
0.622996 499.613373 332.157562 499 169275
0.623996 499.996979 342.373535 499 174422
0.624996 499.464844 351.962433 499 179252
0.625996 498.017914 360.906708 498 183769
0.626996 495.658875 369.189972 495 187945
0.627995 492.392029 376.797089 492 191771
0.628995 488.223328 383.714081 488 195253
0.629995 483.160492 389.928284 483 198380
0.630995 477.212708 395.428345 477 201143
0.631995 470.390900 400.204163 470 203534
0.632995 462.707581 404.247009 462 205544
0.633995 454.176788 407.549469 454 207181
0.634995 444.814178 410.105499 444 208436
0.635995 434.636871 411.910431 434 209302
0.636995 423.663544 412.960938 423 209788
0.637995 411.914246 413.255096 411 209886
0.638995 399.410553 412.792358 399 209603
0.639995 386.175293 411.573608 386 208947
